cadaverine_mean_OD,cadaverine_predicted_count,cadaverine_predicted_mass,glucose_mean_OD,glucose_predicted_count,glucose_predicted_mass,isethionate_mean_OD,isethionate_predicted_count,isethionate_predicted_mass,putresceine_mean_OD,putresceine_predicted_count,putresceine_predicted_mass,spermidine_mean_OD,spermidine_predicted_count,spermidine_predicted_mass,taurine_mean_OD,taurine_predicted_count,taurine_predicted_mass,xylose_mean_OD,xylose_predicted_count,xylose_predicted_mass,citrate_mean_OD,citrate_predicted_count,citrate_predicted_mass,DMSP_mean_OD,DMSP_predicted_count,DMSP_predicted_mass,fumarate_mean_OD,fumarate_predicted_count,fumarate_predicted_mass,GlcNac_mean_OD,GlcNac_predicted_count,GlcNac_predicted_mass,glycerol_mean_OD,glycerol_predicted_count,glycerol_predicted_mass,malate_mean_OD,malate_predicted_count,malate_predicted_mass,succinate_mean_OD,succinate_predicted_count,succinate_predicted_mass,carnitine_mean_OD,carnitine_predicted_count,carnitine_predicted_mass,cysteate_mean_OD,cysteate_predicted_count,cysteate_predicted_mass,3-OH_butyrate_mean_OD,3-OH_butyrate_predicted_count,3-OH_butyrate_predicted_mass,thymidine_mean_OD,thymidine_predicted_count,thymidine_predicted_mass,choline_mean_OD,choline_predicted_count,choline_predicted_mass,DHPS_mean_OD,DHPS_predicted_count,DHPS_predicted_mass,ectoine_mean_OD,ectoine_predicted_count,ectoine_predicted_mass,time (h)
0.20507666666666668,266969966.89222717,0.0002536214685476159,0.24185333333333334,314846039.98232263,0.00029910373798320655,0.19261,250740789.57355076,0.00023820375009487327,0.20009000000000002,260478295.9647566,0.0002474543811665188,0.22502333333333335,292936650.60210943,0.00027828981807200405,0.22938666666666666,298616862.66364616,0.00028368601953046395,0.1845066666666667,240191824.3164111,0.00022818223310059062,0.3191466666666667,415466939.35811645,0.0003946935923902107,0.2518266666666667,327829381.8372638,0.00031143791274540066,0.3640266666666667,688100732.2291957,0.000653695695617736,0.2630466666666667,342435641.42407256,0.00032531385935286906,0.19510333333333335,253986625.037286,0.00024128729378542177,0.2736433333333333,356230442.14494747,0.00033841892003770016,0.36839,713851824.5119616,0.0006781592332863635,0.23936000000000002,311600204.51858735,0.00029602019429265805,0.19385666666666668,252363707.30541843,0.00023974552194014754,0.27052666666666675,352173147.8152785,0.0003345644904245146,0.19011666666666668,247494954.1098155,0.00023512020640432477,0.27987666666666666,364345030.8042857,0.0003461277792640715,0.20570000000000002,267781425.758161,0.00025439235447025305,0.2555666666666667,332698135.0328668,0.00031606322828122346,11.0
0.21131000000000003,275084555.5515654,0.0002613303277739872,0.2518266666666667,327829381.8372638,0.00031143791274540066,0.1919866666666667,249929330.70761696,0.00023743286417223614,0.19946666666666668,259666837.09882277,0.00024668349524388164,0.23749,309165827.9207859,0.00029370753652474665,0.23998333333333333,312411663.3845211,0.00029679108021529515,0.18637666666666672,242626200.91421258,0.00023049489086850202,0.3284966666666666,427638822.3471237,0.00040625688122976756,0.25619000000000003,333509593.89880055,0.00031683411420386056,0.3976866666666667,903822384.443908,0.0008586312652217128,0.28735666666666665,374082537.19549155,0.000355378410335717,0.1975966666666667,257232460.50102133,0.0002443708374759703,0.28174666666666665,366779407.4020871,0.0003484404370319828,0.4026733333333334,939227009.8568265,0.0008922656593639854,0.24871000000000001,323772087.50759465,0.000307583483132215,0.19510333333333335,253986625.037286,0.00024128729378542177,0.2848633333333333,370836701.7317562,0.0003522948666451685,0.19261,250740789.57355076,0.00023820375009487327,0.2904733333333333,378139831.5251606,0.0003592328399489026,0.20944000000000002,272650178.9537639,0.0002590176700060758,0.27115,352984606.6812122,0.00033533537634715166,12.0
0.23125666666666667,301051239.2614476,0.0002859986772983753,0.2630466666666667,342435641.42407256,0.00032531385935286906,0.19136333333333333,249117871.84168312,0.000236661978249599,0.19946666666666668,259666837.09882277,0.00024668349524388164,0.2611766666666667,340001264.8262711,0.0003230012015849576,0.2518266666666667,327829381.8372638,0.00031143791274540066,0.18513000000000004,241003283.1823449,0.00022895311902322772,0.3372233333333333,438999246.4701972,0.0004170492841466874,0.26055333333333336,339189805.9603373,0.00032223031566232046,0.4774733333333334,1588323733.3309846,0.0015089075466644358,0.31603000000000003,411409645.02844733,0.00039083916277702507,0.20258333333333337,263724131.42849192,0.00025053792485706734,0.2967066666666667,386254420.1844989,0.000366941699175274,0.44880000000000003,1312211984.1975298,0.0012466013849876537,0.25619000000000003,333509593.89880055,0.00031683411420386056,0.1957266666666667,254798083.90321985,0.0002420581797080589,0.2967066666666667,386254420.1844989,0.000366941699175274,0.20258333333333337,263724131.42849192,0.00025053792485706734,0.30543333333333333,397614844.3075724,0.0003777341020921938,0.21318,277518932.14936686,0.00026364298554189855,0.28798,374893996.06142545,0.0003561492962583542,13.0
0.23811333333333334,309977286.78671974,0.0002944784224473838,0.27489,357853359.8768152,0.0003399606918829745,0.19323333333333334,251552248.4394846,0.00023897463601751042,0.20196,262912672.56255808,0.0002497670389344302,0.2960833333333333,385442961.318565,0.0003661708132526368,0.26616333333333336,346492935.7537416,0.00032916828896605466,0.18575333333333335,241814742.04827875,0.00022972400494586487,0.3509366666666667,456851341.52074134,0.0004340087744447043,0.26304666666666665,342435641.4240725,0.000325313859352869,0.5317033333333333,2213102809.664119,0.0021024476691809133,0.3509366666666667,456851341.52074134,0.0004340087744447043,0.21006333333333335,273461637.81969774,0.00025978855592871295,0.31229,406540891.8328444,0.00038621384724120227,0.48433000000000004,1659712673.1829166,0.001576727039523771,0.2611766666666667,340001264.8262711,0.0003230012015849576,0.19946666666666668,259666837.09882277,0.00024668349524388164,0.31416000000000005,408975268.43064594,0.0003885265050091138,0.20757,270215802.35596246,0.0002567050122381644,0.32164000000000004,418712774.82185173,0.0003977771360807593,0.22128333333333333,288067897.4065065,0.0002736645025361812,0.30668,399237762.0394401,0.0003792758739374681,14.0
0.24123000000000003,314034581.11638886,0.00029833285206056946,0.29109666666666667,378951290.3910945,0.0003600037258715398,0.1919866666666667,249929330.70761696,0.00023743286417223614,0.2013366666666667,262101213.69662425,0.00024899615301179304,0.3185233333333334,414655480.4921827,0.0003939227064675737,0.28174666666666665,366779407.4020871,0.0003484404370319828,0.1882466666666667,245060577.512014,0.00023280754863641337,0.3733766666666667,744069945.9330786,0.0007068664486364249,0.2686566666666666,349738771.2174768,0.00033225183265660305,0.561,2611123105.260694,0.00248056694999766,0.39644,895114366.7680322,0.0008503586484296308,0.21941333333333335,285633520.8087051,0.0002713518447682699,0.33098999999999995,430884657.81085896,0.0004093404249203161,0.4837066666666667,1653134953.3716917,0.0015704782057031073,0.2667866666666666,347304394.6196754,0.00032993917488869176,0.20445333333333335,266158508.02629334,0.00025285058262497875,0.3322366666666667,432507575.5427267,0.0004108821967655904,0.20383,265347049.1603595,0.0002520796967023416,0.33971666666666667,442245081.9339325,0.00042013282783723597,0.23437333333333332,305108533.5911168,0.000289853106911561,0.3291200000000001,428450281.21305764,0.0004070277671524048,15.0
0.24995666666666672,325395005.2394624,0.00030912525497748926,0.31104333333333334,404917974.1009768,0.0003846720753959281,0.19323333333333334,251552248.4394846,0.00023897463601751042,0.20196,262912672.56255808,0.0002497670389344302,0.33161333333333337,431696116.6767929,0.0004101113108429534,0.2967066666666667,386254420.1844989,0.000366941699175274,0.18637666666666672,242626200.91421258,0.00023049489086850202,0.4008033333333334,925842497.1961966,0.000879550372336387,0.2736433333333333,356230442.14494747,0.00033841892003770016,0.5797,2888936102.087962,0.002744489296983564,0.44693000000000005,1295425789.4484425,0.0012306544999760205,0.23063333333333336,300239780.39551383,0.00028522779137573825,0.3540533333333334,631612817.0796165,0.0006000321762256359,0.4868233333333334,1686200415.9880624,0.0016018903951886597,0.27676,360287736.4746166,0.00034227334965088586,0.22003666666666666,286444979.67463887,0.00027212273069090694,0.3621566666666667,677259459.4017565,0.0006433964864316688,0.20009000000000002,260478295.9647566,0.0002474543811665188,0.35717,648914786.0573164,0.0006164690467544507,0.23375,304297074.725183,0.0002890822209889239,0.35717,648914786.0573164,0.0006164690467544507,16.0
0.26242333333333334,341624182.55813867,0.00032454297343023186,0.33597666666666665,437376328.7383295,0.0004155075123014131,0.19946666666666668,259666837.09882277,0.00024668349524388164,0.2032066666666667,264535590.29442573,0.0002513088107797045,0.36090999999999995,670096433.0883815,0.0006365916114339625,0.30605666666666664,398426303.1735062,0.0003785049880148309,0.1919866666666667,249929330.70761696,0.00023743286417223614,0.4294766666666667,1145692201.3045197,0.0010884075912392939,0.27863,362722113.07241803,0.0003445860074187972,0.5859333333333333,2985798972.685475,0.0028365090240512016,0.4905633333333334,1726465331.0084972,0.0016401420644580728,0.2443466666666667,318091875.4460579,0.0003021872816737551,0.3839733333333334,811129969.8646696,0.0007705734713714362,0.48994000000000004,1719709885.2729278,0.0016337243910092816,0.28611000000000003,372459619.46362394,0.00035383663849044287,0.22003666666666666,286444979.67463887,0.00027212273069090694,0.39831,908197779.2699561,0.0008627878903064585,0.20258333333333337,263724131.42849192,0.00025053792485706734,0.374,747906911.6804913,0.0007105115660964668,0.23312666666666668,303485615.8592492,0.00028831133506628675,0.3895833333333334,848231588.3293245,0.0008058200089128584,17.0
0.2736433333333333,356230442.14494747,0.00033841892003770016,0.3627800000000001,680860295.1899197,0.0006468172804304238,0.20819333333333334,271027261.2218963,0.00025747589816080155,0.20757,270215802.35596246,0.0002567050122381644,0.3895833333333334,848231588.3293245,0.0008058200089128584,0.31104333333333334,404917974.1009768,0.0003846720753959281,0.1919866666666667,249929330.70761696,0.00023743286417223614,0.46376,1451826061.7828054,0.0013792347586936654,0.28548666666666667,371648160.59769005,0.00035306575256780566,0.59279,3094856527.5729265,0.0029401137011942804,0.52734,2157579055.1226544,0.002049700102366522,0.25993000000000005,338378347.0944035,0.00032145942973968336,0.44319000000000003,1262289838.99603,0.0011991753470462288,0.49555000000000005,1781155661.6350586,0.001692097878553306,0.29733000000000004,387065879.05043274,0.00036771258509791117,0.22377666666666665,291313732.87024176,0.00027674804622672975,0.4481766666666667,1306600356.302677,0.0012412703384875436,0.2032066666666667,264535590.29442573,0.0002513088107797045,0.3895833333333334,848231588.3293245,0.0008058200089128584,0.23063333333333336,300239780.39551383,0.00028522779137573825,0.38771333333333335,835739696.0769632,0.0007939527112731152,18.0
0.2848633333333333,370836701.7317562,0.0003522948666451685,0.3895833333333334,848231588.3293245,0.0008058200089128584,0.20819333333333337,271027261.2218963,0.00025747589816080155,0.21006333333333335,273461637.81969774,0.00025978855592871295,0.4182566666666667,1055887673.9802797,0.0010030932902812659,0.31416000000000005,408975268.43064594,0.0003885265050091138,0.20196,262912672.56255808,0.0002497670389344302,0.5030300000000001,1865367765.2584372,0.0017720993769955156,0.28922666666666663,376516913.793293,0.0003576910681036284,0.5990233333333335,3196307284.4525805,0.003036491920229952,0.5335733333333332,2237191322.4501147,0.0021253317563276093,0.28548666666666667,371648160.59769005,0.00035306575256780566,0.48433000000000004,1659712673.1829166,0.001576727039523771,0.50116,1844067982.6221397,0.001751864583491033,0.3073033333333334,400049220.9053739,0.0003800467598601052,0.22377666666666665,291313732.87024176,0.00027674804622672975,0.4961733333333334,1788073168.542141,0.001698669510115034,0.20570000000000002,267781425.758161,0.00025439235447025305,0.4032966666666667,943717400.3774614,0.0008965315303585885,0.23001000000000002,299428321.52958,0.0002844569054531011,0.38210333333333335,799010830.9522552,0.0007590602894046427,19.0
0.2960833333333333,385442961.318565,0.0003661708132526368,0.4157633333333334,1036599040.758503,0.0009847690887205781,0.20819333333333337,271027261.2218963,0.00025747589816080155,0.21006333333333335,273461637.81969774,0.00025978855592871295,0.44693,1295425789.448442,0.00123065449997602,0.31603000000000003,411409645.02844733,0.00039083916277702507,0.20071333333333335,261289754.83069044,0.00024822526708915594,0.5429233333333333,2360295382.135292,0.002242280613028528,0.2942133333333333,383008584.72076356,0.00036385815548472546,0.6027633333333334,3258243431.573094,0.00309533125999444,0.5341966666666668,2245260024.4687085,0.0021329970232452735,0.30418666666666666,395991926.5757047,0.0003761923302469195,0.49804333333333345,1808934568.882106,0.001718487840438001,0.5080166666666667,1922978675.8565633,0.0018268297420637356,0.31977000000000005,416278398.22405034,0.00039546447831284793,0.22440000000000002,292125191.73617566,0.00027751893214936695,0.52547,2134074165.4470937,0.0020273704571747396,0.20757,270215802.35596246,0.0002567050122381644,0.41638666666666674,1041398684.320292,0.0009893287501042776,0.23375,304297074.725183,0.0002890822209889239,0.37774,771209839.2808037,0.0007326493473167637,20.0
0.30543333333333333,397614844.3075724,0.0003777341020921938,0.43820333333333333,1219006019.176293,0.0011580557182174786,0.20757,270215802.35596246,0.0002567050122381644,0.21193333333333333,275896014.4174991,0.00026210121369662424,0.4737333333333334,1550273342.8782926,0.001472759675734378,0.3185233333333333,414655480.4921826,0.00039392270646757357,0.1975966666666667,257232460.50102133,0.0002443708374759703,0.58157,2917768503.4449315,0.0027718800782726856,0.2992,389500255.6482342,0.00037002524286582257,0.6102433333333335,3384538813.2971478,0.003215311872632291,0.5279633333333333,2165452719.8009405,0.002057180083810894,0.32164000000000004,418712774.82185173,0.0003977771360807593,0.5167433333333333,2026669714.604868,0.0019253362288746251,0.5186133333333335,2049370029.9257944,0.0019469015284295052,0.33410666666666666,434941952.14052814,0.0004131948545335018,0.22814,296993944.93177855,0.0002821442476851897,0.5547666666666666,2522694086.460805,0.002396559382137765,0.20944000000000002,272650178.9537639,0.0002590176700060758,0.42636,1120248658.7034974,0.0010642362257683227,0.23811333333333334,309977286.78671974,0.0002944784224473838,0.37524666666666673,755620908.6137236,0.0007178398631830377,21.0
0.3129133333333334,407352350.6987783,0.0003869847331638395,0.4612666666666667,1427892186.9215374,0.001356497577575461,0.21006333333333332,273461637.8196977,0.0002597885559287129,0.21567333333333333,280764767.61310214,0.00026672652923244704,0.49430333333333343,1767374939.561806,0.001679006192583716,0.32039333333333336,417089857.0899841,0.000396235364235485,0.19884333333333334,258855378.23288897,0.00024591260932124454,0.6183466666666667,3525046806.0847216,0.0033487944657804862,0.30044666666666664,391123173.38010174,0.0003715670147110967,0.6158533333333334,3481401896.6680393,0.0033073318018346375,0.5236000000000001,2110742911.5168602,0.0020052057659410176,0.33971666666666667,442245081.9339325,0.00042013282783723597,0.5304566666666667,2197141547.284498,0.0020872844699202737,0.5285866666666666,2173345776.5467763,0.0020646784877194377,0.3478200000000001,452794047.1910723,0.00043015434483151873,0.23375,304297074.725183,0.0002890822209889239,0.5878033333333335,3015280028.1474147,0.0028645160267400443,0.21255666666666664,276707473.28343296,0.0002628720996192614,0.43321666666666675,1176736385.8527544,0.001117899566560117,0.2443466666666667,318091875.4460579,0.0003021872816737551,0.37462333333333336,751757224.5391606,0.0007141693633122029,22.0
