source	ec_number	kcat_value	kcat_value_end	kcat_unit	substrate	organism	uniprot_id	bigg_reaction_ids	bigg_match_basis	substrate_mnx	product_mnx	pH	temperature_C	buffer	cellular_location	sabiork_entry_id	sabiork_reaction_id	kegg_reaction_id	reactome_reaction_id	pubmed_id	parameter.name	param_type	substrate_from_param	parameter.standardDeviation	Product
SABIO-RK	2.7.7.59	2.283333		1/s	UTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26447	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	[Protein-PII];UTP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26448	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	[Protein-PII];UTP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26449	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	UTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26450	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	[Protein-PII];UTP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26451	4389	R04733		9737855.0	kcat	kcat		-	Diphosphate;Uridylyl-[protein-PII]
SABIO-RK	2.7.7.59	2.283333		1/s	UTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26452	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	[Protein-PII];UTP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26453	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	UTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26454	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	[Protein-PII];UTP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26455	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	UTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26456	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	2.283333		1/s	[Protein-PII];UTP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26457	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	0.155		1/s	Uridylyl-[protein-PII];Diphosphate	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown]	26458	4389	R04733		9737855.0	kcat	kcat		-	UTP;[Protein-PII]
SABIO-RK	2.7.7.59	1.016667		1/s	Diphosphate;Uridylyl-[protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472				[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26459	4389	R04733		9737855.0	kcat	kcat		-	UTP;[Protein-PII]
SABIO-RK	2.7.7.59	0.4166667		1/s	UTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472				[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26460	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	0.3666667		1/s	UTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472				[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26461	4389	R04733		9737855.0	kcat	kcat		-	Diphosphate;Uridylyl-[protein-PII]
SABIO-RK	2.7.7.59	0.5		1/s	[Protein-PII];UTP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472				[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26462	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	0.1083333		1/s	Uridylyl-[protein-PII];Diphosphate	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472				[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26478	4389	R04733		9737855.0	kcat	kcat		-	[Protein-PII];UTP
SABIO-RK	2.7.7.59	0.045		1/s	Uridylyl-[protein-PII];Diphosphate	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472				[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26479	4389	R04733		9737855.0	kcat	kcat		-	[Protein-PII];UTP
SABIO-RK	2.7.7.59	2.283333		1/s	UTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472				[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26481	4389	R04733		9737855.0	kcat	kcat		-	Uridylyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	0.3133333		1/s	GTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.25=1.25	MNXM1103553;MNXM96161	MNXM11	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26482	10845			9737855.0	kcat	kcat		-	Diphosphate;Guanyl-[protein-PII]
SABIO-RK	2.7.7.59	1.075		1/s	[Protein-PII];ATP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.42=1.42	MNXM3;MNXM96161	MNXM11	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26483	10842			9737855.0	kcat	kcat		-	Diphosphate;Adenylyl-[protein-PII]
SABIO-RK	2.7.7.59	1.075		1/s	CTP;[Protein-PII]	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.25=1.25	MNXM1103718;MNXM96161	MNXM11	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26484	10830			9737855.0	kcat	kcat		-	Cytidyl-[protein-PII];Diphosphate
SABIO-RK	2.7.7.59	1.458333		1/s	[Protein-PII];UTP	Escherichia coli	P27249	AP4AS	ec:1.00+metabolites:0.17=1.17	MNXM1101474;MNXM96161	MNXM11;MNXM6472	7.5	30.0	[ 100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA,  100 mM Tris-HCl, 100 mM KCl, 1 mM DTT, 0.3 mg/ml BSA]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26485	4389	R04733		9737855.0	kcat	kcat		-	Diphosphate;Uridylyl-[protein-PII]
SABIO-RK	4.2.3.3	220.0		1/s	Glycerone phosphate	Escherichia coli	P0A731	MGSA	ec:1.00+uniprot:1.00+metabolites:1.00=3.00	MNXM77	MNXM310;MNXM9	7.0	30.0	[ 50 mM Imidazole, 15 mM Glutathione, 3.3 U/ml Yeast glyoxalase I,  50 mM Imidazole, 15 mM Glutathione, 3.3 U/ml Yeast glyoxalase I]	[unknown, unknown, unknown, unknown]	26661	176	R01016		9665712.0	kcat	kcat		1E1	Methylglyoxal;Phosphate
SABIO-RK	4.2.3.3	203.0		1/s	Glycerone phosphate	Escherichia coli	P0A731	MGSA	ec:1.00+uniprot:1.00+metabolites:1.00=3.00	MNXM77	MNXM310;MNXM9	7.0	30.0	[ 50 mM Imidazole, 15 mM Glutathione, 3.3 U/ml Yeast glyoxalase I,  50 mM Imidazole, 15 mM Glutathione, 3.3 U/ml Yeast glyoxalase I]	[unknown, unknown, unknown, unknown]	26668	176	R01016		9665712.0	kcat	kcat		3.9E1	Methylglyoxal;Phosphate
SABIO-RK	4.2.3.3	324.0		1/s	Glycerone phosphate	Escherichia coli	P0A731	MGSA	ec:1.00+uniprot:1.00+metabolites:1.00=3.00	MNXM77	MNXM310;MNXM9	7.0	30.0	[ 50 mM Imidazole, 15 mM Glutathione, 3.3 U/ml Yeast glyoxalase I,  50 mM Imidazole, 15 mM Glutathione, 3.3 U/ml Yeast glyoxalase I]	[unknown, unknown, unknown, unknown, unknown]	26676	176	R01016		9665712.0	kcat	kcat		3.1E1	Methylglyoxal;Phosphate
SABIO-RK	4.2.3.3	600.0		1/s	Glycerone phosphate	Escherichia coli	P0A731	MGSA	ec:1.00+uniprot:1.00+metabolites:1.00=3.00	MNXM77	MNXM310;MNXM9	7.0	30.0	[ 50 mM Imidazole, 15 mM Glutathione, 3.3 U/ml Yeast glyoxalase I,  50 mM Imidazole, 15 mM Glutathione, 3.3 U/ml Yeast glyoxalase I]	[unknown, unknown, unknown, unknown, unknown]	26680	176	R01016		9665712.0	kcat	kcat		9.8E1	Phosphate;Methylglyoxal
SABIO-RK	1.1.1.6	17.2		1/s	H+;NADH;Dihydroxyacetone	Escherichia coli	P0A9S5	GLYCDx	ec:1.00+uniprot:1.00+metabolites:1.00=3.00	MNXM8;MNXM89612	MNXM1;MNXM10;MNXM460	7.0	25.0	[ 100 mM Potassium phosphate,  100 mM Potassium phosphate]	[unknown, unknown, unknown, unknown, unknown, unknown]	26906	1322	R01034		18179582.0	kcat	kcat		-	NAD+;Glycerol
SABIO-RK	1.1.1.6	31.7		1/s	Glycolaldehyde;NADH;H+	Escherichia coli	P0A9S5	GLYCDx	ec:1.00+uniprot:1.00+metabolites:0.50=2.50	MNXM8	MNXM1;MNXM10;MNXM734590	7.0	25.0	[ 100 mM Potassium phosphate,  100 mM Potassium phosphate]	[unknown, unknown, unknown, unknown, unknown, unknown]	26907	1874	R01781		18179582.0	kcat	kcat		-	NAD+;Glycol
SABIO-RK	1.1.1.6	6.1		1/s	Methylglyoxal;H+;NADH	Escherichia coli	P0A9S5	GLYCDx	ec:1.00+uniprot:1.00+metabolites:0.42=2.42	MNXM732881;MNXM8	MNXM1;MNXM10;MNXM310	7.0	25.0	[ 100 mM Potassium phosphate,  100 mM Potassium phosphate]	[unknown, unknown, unknown, unknown, unknown, unknown]	26908	553	R02531		18179582.0	kcat	kcat		-	Lactaldehyde;NAD+
SABIO-RK	1.1.1.6	22.4		1/s	Glycerol;NAD+	Escherichia coli	P0A9S5	GLYCDx	ec:1.00+uniprot:1.00+metabolites:1.00=3.00	MNXM8;MNXM89612	MNXM1;MNXM10;MNXM460	7.0	25.0	[ 100 mM Potassium phosphate,  100 mM Potassium phosphate]	[unknown, unknown, unknown, unknown, unknown, unknown]	26909	1322	R01034		18179582.0	kcat	kcat		-	NADH;Dihydroxyacetone;H+
SABIO-RK	6.3.5.5	5.6		1/s	L-Glutamine;Hydrogencarbonate;H2O;ATP	Escherichia coli	P0A6F1 P00968 P00968	CBPS	ec:1.00+uniprot:1.00+metabolites:0.53=2.52	MNXM3	MNXM138;MNXM40333;MNXM741173;MNXM9	7.6	25.0	[ 0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase,  0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26910	203	R00575		11729189.0	kcat	kcat		8.333333E-2	Phosphate;Carbamoyl phosphate;ADP;L-Glutamate
SABIO-RK	6.3.5.5	0.2166667		1/s	Hydrogencarbonate;ATP;H2O;L-Glutamine	Escherichia coli	P0A6F1 P00968 P00968	CBPS	ec:1.00+uniprot:1.00+metabolites:0.53=2.52	MNXM3	MNXM138;MNXM40333;MNXM741173;MNXM9	7.6	25.0	[ 0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase,  0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26911	203	R00575		11729189.0	kcat	kcat		1.666667E-2	Phosphate;L-Glutamate;ADP;Carbamoyl phosphate
SABIO-RK	6.3.5.5	0.3		1/s	Hydrogencarbonate;ATP;L-Glutamine;H2O	Escherichia coli	P0A6F1 P00968 P0A6F1	CBPS	ec:1.00+uniprot:1.00+metabolites:0.53=2.52	MNXM3	MNXM138;MNXM40333;MNXM741173;MNXM9	7.6	25.0	[ 0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase,  0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26912	203	R00575		11729189.0	kcat	kcat		1.666667E-2	L-Glutamate;Phosphate;Carbamoyl phosphate;ADP
SABIO-RK	6.3.5.5	0.3		1/s	L-Glutamine;ATP;H2O;Hydrogencarbonate	Escherichia coli	P0A6F1 P00968 P0A6F1	CBPS	ec:1.00+uniprot:1.00+metabolites:0.53=2.52	MNXM3	MNXM138;MNXM40333;MNXM741173;MNXM9	7.6	25.0	[ 0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase,  0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26913	203	R00575		11729189.0	kcat	kcat		1.666667E-2	Phosphate;ADP;Carbamoyl phosphate;L-Glutamate
SABIO-RK	6.3.5.5	2.9		1/s	H2O;NH3;CO2;ATP	Escherichia coli	P0A6F1 P00968 P00968	CBPS	ec:1.00+uniprot:1.00+metabolites:0.40=2.40	MNXM13;MNXM3	MNXM138;MNXM40333;MNXM9	7.6	25.0	[ 0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase,  0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26914	715	R00149		11729189.0	kcat	kcat		1E-1	ADP;Carbamoyl phosphate;Phosphate
SABIO-RK	6.3.5.5	2.433333		1/s	CO2;H2O;ATP;NH3	Escherichia coli	P0A6F1 P00968 P0A6F1	CBPS	ec:1.00+uniprot:1.00+metabolites:0.40=2.40	MNXM13;MNXM3	MNXM138;MNXM40333;MNXM9	7.6	25.0	[ 0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase,  0.1 M HEPES, 1.0 mM phosphoenolpyruvate, 0.3 mM NADH, 0.1 M KCl, 20 mM MgCl2, 20 mM ornithine, 33 Âµg pyruvate kinase/lactate dehydrogenase]	[unknown, unknown, unknown, unknown, unknown, unknown, unknown, unknown]	26915	715	R00149		11729189.0	kcat	kcat		3.333333E-2	ADP;Phosphate;Carbamoyl phosphate
SABIO-RK	1.1.1.2	0.001		1/s	1-Propanol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.10=1.10	MNXM1;MNXM738702;MNXM821	MNXM6396	7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27391	6775			15327949.0	kcat	kcat		1.666667E-4	Propanal;H+;NADPH
SABIO-RK	1.1.1.2	0.004333333		1/s	1-Butanol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.10=1.10	MNXM1;MNXM1017;MNXM738702	MNXM3230	7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27392	3329	R03545		15327949.0	kcat	kcat		1.666667E-4	NADPH;Butanal;H+
SABIO-RK	1.1.1.2	0.003		1/s	1-Pentanol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.12=1.12	MNXM1;MNXM738702	MNXM12601	7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27393	7788			15327949.0	kcat	kcat		8.333333E-5	NADPH;H+;1-Pentanal
SABIO-RK	1.1.1.2	0.003166667		1/s	NADP+;3-Methylbutanol	Escherichia coli	Q46856	5DGLCNR;CHOLD;FALDH2;TRSARr	ec:1.00+metabolites:0.10=1.10	MNXM1670	MNXM1;MNXM1711;MNXM738702	7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27394	5282	R05686		15327949.0	kcat	kcat		1.666667E-4	H+;NADPH;3-Methylbutanal
SABIO-RK	1.1.1.2	0.003333333		1/s	1-Hexanol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.10=1.10	MNXM1;MNXM738702;MNXM8718		7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27395	7789			15327949.0	kcat	kcat		1.666667E-4	Hexanal;H+;NADPH
SABIO-RK	1.1.1.2	0.001583333		1/s	1-Octanol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.10=1.10	MNXM1;MNXM2705;MNXM738702	MNXM2410	7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27396	10819			15327949.0	kcat	kcat		1.666667E-4	NADPH;H+;1-Octanal
SABIO-RK	1.1.1.2	0.0009166667		1/s	Benzyl alcohol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.12=1.12	MNXM1;MNXM738702		7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27397	6731	R01488		15327949.0	kcat	kcat		8.333333E-5	NADPH;H+;Benzaldehyde
SABIO-RK	1.1.1.2	0.03666667		1/s	3-Methylbutanol;NADP+	Escherichia coli	Q46856	5DGLCNR;CHOLD;FALDH2;TRSARr	ec:1.00+metabolites:0.10=1.10	MNXM1670	MNXM1;MNXM1711;MNXM738702	7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27398	5282	R05686		15327949.0	kcat	kcat		3.333333E-2	3-Methylbutanal;H+;NADPH
SABIO-RK	1.1.1.2	0.05		1/s	1-Hexanol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.10=1.10	MNXM1;MNXM738702;MNXM8718		7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27399	7789			15327949.0	kcat	kcat		5.333333E-2	Hexanal;H+;NADPH
SABIO-RK	1.1.1.2	0.0075		1/s	1-Octanol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.10=1.10	MNXM1;MNXM2705;MNXM738702	MNXM2410	7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27400	10819			15327949.0	kcat	kcat		7.5E-4	NADPH;H+;1-Octanal
SABIO-RK	1.1.1.2	0.04666667		1/s	Benzyl alcohol;NADP+	Escherichia coli	Q46856	5DGLCNR;ALR2;DKGLCNR2y;FALDH2;HPYRRy;TRSARr	ec:1.00+metabolites:0.12=1.12	MNXM1;MNXM738702		7.7	22.0	[ 50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol,  50 mM Tris-HCl, 1 mM EDTA, 1 mM beta-mercaptoethanol]	[unknown, unknown, unknown, unknown, unknown, unknown]	27401	6731	R01488		15327949.0	kcat	kcat		4E-2	NADPH;Benzaldehyde;H+
