Time (h),Sample,Value,Type,Initial_C_Glucose,Initial_C_Acetate,Metabolite,Condition,Initial_mM_Glucose,Initial_mM_Acetate
0.0,1,0.00643607,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.47055,1,0.068367,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.9411,1,0.0780711,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
1.41165,1,0.0998938,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
1.8822,1,0.098028,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
2.35275,1,0.0975554,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
2.8233,1,0.117414,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
3.29385,1,0.124609,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
3.7644,1,0.117211,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
4.23495,1,0.112918,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
4.7055,1,0.112701,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
5.17605,1,0.120452,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
5.6466,1,0.17241,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
6.11715,1,0.131526,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
6.5877,1,0.152038,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.05825,1,0.157494,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.5288,1,0.156165,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.99935,1,0.170493,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
8.4699,1,0.174855,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
8.94045,1,0.191774,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
9.411,1,0.206478,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
9.88155,1,0.221796,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
10.3521,1,0.240245,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
10.82265,1,0.260116,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
11.2932,1,0.287883,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
11.76375,1,0.302456,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
12.2343,1,0.332323,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
12.70485,1,0.349556,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
13.1754,1,0.398983,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
13.64595,1,0.415901,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
14.1165,1,0.465125,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
14.58705,1,0.514241,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.0576,1,0.573224,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.52815,1,0.632732,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.9987,1,0.645767,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
16.46925,1,0.637488,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
16.9398,1,0.619983,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
17.41035,1,0.593985,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
17.8809,1,0.569715,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
18.35145,1,0.569652,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
18.822,1,0.575412,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
19.29255,1,0.5812,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
19.7631,1,0.523469,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
20.23365,1,0.503937,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
20.7042,1,0.453245,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
21.17475,1,0.434886,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
21.6453,1,0.405351,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
22.11585,1,0.368522,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
22.5864,1,0.342487,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.05695,1,0.322422,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.5275,1,0.297076,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.99805,1,0.282144,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
24.4686,1,0.262064,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
24.93915,1,0.245816,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
25.4097,1,0.226607,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
25.88025,1,0.211203,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
26.3508,1,0.201718,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
26.82135,1,0.189184,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
27.2919,1,0.179145,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
27.76245,1,0.165937,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
28.233,1,0.144237,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
28.70355,1,0.14402,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
29.1741,1,0.140385,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
29.64465,1,0.132161,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
30.1152,1,0.127191,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
30.58575,1,0.118584,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.0563,1,0.115409,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.52685,1,0.102915,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.9974,1,0.0945064,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.0,2,0.00331465,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.47055,2,0.0692045,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.9411,2,0.084766,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
1.41165,2,0.0929779,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
1.8822,2,0.100342,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
2.35275,2,0.113051,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
2.8233,2,0.110642,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
3.29385,2,0.117119,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
3.7644,2,0.11471,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
4.23495,2,0.109628,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
4.7055,2,0.120525,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
5.17605,2,0.116347,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
5.6466,2,0.127134,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
6.11715,2,0.13223,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
6.5877,2,0.140885,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.05825,2,0.153467,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.5288,2,0.157339,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.99935,2,0.16342,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
8.4699,2,0.173808,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
8.94045,2,0.185766,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
9.411,2,0.207315,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
9.88155,2,0.216857,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
10.3521,2,0.235757,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
10.82265,2,0.261236,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
11.2932,2,0.277135,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
11.76375,2,0.294761,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
12.2343,2,0.318772,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
12.70485,2,0.351516,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
13.1754,2,0.382285,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
13.64595,2,0.415755,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
14.1165,2,0.452908,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
14.58705,2,0.50521,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.0576,2,0.560841,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.52815,2,0.614288,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.9987,2,0.676509,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
16.46925,2,0.661225,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
16.9398,2,0.644363,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
17.41035,2,0.602467,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
17.8809,2,0.590466,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
18.35145,2,0.600293,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
18.822,2,0.596364,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
19.29255,2,0.599571,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
19.7631,2,0.603216,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
20.23365,2,0.553557,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
20.7042,2,0.513963,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
21.17475,2,0.439343,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
21.6453,2,0.400313,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
22.11585,2,0.372315,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
22.5864,2,0.350557,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.05695,2,0.331359,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.5275,2,0.311897,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.99805,2,0.283606,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
24.4686,2,0.262268,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
24.93915,2,0.248659,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
25.4097,2,0.230508,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
25.88025,2,0.221136,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
26.3508,2,0.195805,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
26.82135,2,0.184135,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
27.2919,2,0.175283,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
27.76245,2,0.143225,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
28.233,2,0.166142,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
28.70355,2,0.145641,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
29.1741,2,0.131759,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
29.64465,2,0.132426,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
30.1152,2,0.125522,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
30.58575,2,0.126732,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.0563,2,0.109271,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.52685,2,0.107882,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.9974,2,0.0999909,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.0,3,0.011088,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.47055,3,0.0647136,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.9411,3,0.0800186,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
1.41165,3,0.0901532,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
1.8822,3,0.0985065,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
2.35275,3,0.102474,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
2.8233,3,0.108259,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
3.29385,3,0.137431,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
3.7644,3,0.110456,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
4.23495,3,0.100618,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
4.7055,3,0.114209,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
5.17605,3,0.117656,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
5.6466,3,0.127738,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
6.11715,3,0.133579,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
6.5877,3,0.143042,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.05825,3,0.142358,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.5288,3,0.16222,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
7.99935,3,0.168128,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
8.4699,3,0.181638,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
8.94045,3,0.195092,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
9.411,3,0.216477,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
9.88155,3,0.223676,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
10.3521,3,0.250452,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
10.82265,3,0.278343,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
11.2932,3,0.306054,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
11.76375,3,0.322069,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
12.2343,3,0.361318,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
12.70485,3,0.396054,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
13.1754,3,0.414524,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
13.64595,3,0.474232,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
14.1165,3,0.52591,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
14.58705,3,0.587116,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.0576,3,0.651996,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.52815,3,0.718667,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
15.9987,3,0.698194,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
16.46925,3,0.639025,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
16.9398,3,0.619022,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
17.41035,3,0.593666,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
17.8809,3,0.58583,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
18.35145,3,0.579536,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
18.822,3,0.602954,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
19.29255,3,0.53571,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
19.7631,3,0.495841,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
20.23365,3,0.453428,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
20.7042,3,0.42372,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
21.17475,3,0.341414,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
21.6453,3,0.326523,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
22.11585,3,0.302276,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
22.5864,3,0.279098,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.05695,3,0.267326,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.5275,3,0.237705,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
23.99805,3,0.236574,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
24.4686,3,0.218207,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
24.93915,3,0.211288,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
25.4097,3,0.200757,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
25.88025,3,0.179771,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
26.3508,3,0.176374,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
26.82135,3,0.165104,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
27.2919,3,0.147578,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
27.76245,3,0.138234,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
28.233,3,0.128125,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
28.70355,3,0.120733,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
29.1741,3,0.112184,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
29.64465,3,0.110719,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
30.1152,3,0.1028,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
30.58575,3,0.0943355,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.0563,3,0.0927046,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.52685,3,0.0872827,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
31.9974,3,0.0906791,flux (ppm/s),4.0,8.0,,doubles,0.6666666666666666,4.0
0.0,1,0.0320569,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
0.47055,1,0.0746374,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
0.9411,1,0.0833699,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
1.41165,1,0.0911758,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
1.8822,1,0.10364,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
2.35275,1,0.0941482,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
2.8233,1,0.101801,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
3.29385,1,0.106143,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
3.7644,1,0.112709,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
4.23495,1,0.108503,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
4.7055,1,0.111493,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
5.17605,1,0.116061,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
5.6466,1,0.124303,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
6.11715,1,0.141715,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
6.5877,1,0.143827,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
7.05825,1,0.148146,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
7.5288,1,0.165379,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
7.99935,1,0.168494,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
8.4699,1,0.181313,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
8.94045,1,0.204461,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
9.411,1,0.228551,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
9.88155,1,0.249678,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
10.3521,1,0.273044,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
10.82265,1,0.305665,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
11.2932,1,0.333107,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
11.76375,1,0.338789,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
12.2343,1,0.329395,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
12.70485,1,0.300847,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
13.1754,1,0.309185,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
13.64595,1,0.305107,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
14.1165,1,0.306259,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
14.58705,1,0.316551,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
15.0576,1,0.321001,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
15.52815,1,0.335501,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
15.9987,1,0.348916,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
16.46925,1,0.362364,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
16.9398,1,0.393182,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
17.41035,1,0.383965,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
17.8809,1,0.399979,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
18.35145,1,0.437746,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
18.822,1,0.479005,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
19.29255,1,0.500362,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
19.7631,1,0.55244,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
20.23365,1,0.526353,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
20.7042,1,0.482767,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
21.17475,1,0.431226,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
21.6453,1,0.401981,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
22.11585,1,0.37856,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
22.5864,1,0.356239,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
23.05695,1,0.325742,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
23.5275,1,0.308068,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
23.99805,1,0.279445,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
24.4686,1,0.259284,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
24.93915,1,0.243498,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
25.4097,1,0.223685,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
25.88025,1,0.220734,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
26.3508,1,0.194836,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
26.82135,1,0.187598,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
27.2919,1,0.179574,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
27.76245,1,0.163071,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
28.233,1,0.156437,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
28.70355,1,0.145645,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
29.1741,1,0.13291,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
29.64465,1,0.130494,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
30.1152,1,0.122667,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
30.58575,1,0.124699,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
31.0563,1,0.113064,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
31.52685,1,0.107917,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
31.9974,1,0.102514,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
0.0,2,0.0590551,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
0.47055,2,0.0642244,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
0.9411,2,0.0866006,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
1.41165,2,0.0925456,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
1.8822,2,0.0946833,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
2.35275,2,0.0965861,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
2.8233,2,0.0998565,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
3.29385,2,0.105506,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
3.7644,2,0.105264,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
4.23495,2,0.112208,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
4.7055,2,0.121443,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
5.17605,2,0.11794,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
5.6466,2,0.133819,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
6.11715,2,0.133704,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
6.5877,2,0.14245,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
7.05825,2,0.165908,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
7.5288,2,0.168619,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
7.99935,2,0.185927,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
8.4699,2,0.194309,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
8.94045,2,0.201515,flux (ppm/s),8.0,4.0,,doubles,1.3333333333333333,2.0
